high_videos Normal
project_videos\high\Normal\20231116_211200000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
0.36906120419306715,-0.1586030001864358,-1.0,-1.0,-1.0,-1.0,-1.0
0.370187728047652,-0.1593448796776664,-1.0,-1.0,-1.0,-1.0,-1.0
0.37121388567918695,-0.16003681184238389,-1.0,-1.0,-1.0,-1.0,-1.0
0.37213722251485143,-0.16067775473018517,-1.0,-1.0,-1.0,-1.0,-1.0
0.3729556521339081,-0.1612668443439484,-1.0,-1.0,-1.0,-1.0,-1.0
0.37366744741946056,-0.1618033902561809,-1.0,-1.0,-1.0,-1.0,-1.0
0.37427123171021215,-0.16228687122536786,-1.0,-1.0,-1.0,-1.0,-1.0
0.3747659699522233,-0.16271693081231917,-1.0,-1.0,-1.0,-1.0,-1.0
0.37515095985067026,-0.16309337299651847,-1.0,-1.0,-1.0,-1.0,-1.0
0.375425823021603,-0.16341615779247015,-1.0,-1.0,-1.0,-1.0,-1.0
0.3755904961437028,-0.16368539686604758,-1.0,-1.0,-1.0,-1.0,-1.0
0.3756452221100412,-0.16390134915084165,-1.0,-1.0,-1.0,-1.0,-1.0
0.37559054117983703,-0.16406441646450745,-1.0,-1.0,-1.0,-1.0,-1.0
0.37542728213021576,-0.16417513912511333,-1.0,-1.0,-1.0,-1.0,-1.0
0.3751565534079663,-0.16423419156748847,-1.0,-1.0,-1.0,-1.0,-1.0
0.37477973428130035,-0.16424237795957045,-1.0,-1.0,-1.0,-1.0,-1.0
0.3742984659916089,-0.16420062781875366,-1.0,-1.0,-1.0,-1.0,-1.0
0.3737146429052219,-0.16410999162823708,-1.0,-1.0,-1.0,-1.0,-1.0
0.3730304036651658,-0.1639716364533721,-1.0,-1.0,-1.0,-1.0,-1.0
0.37224812234292065,-0.16378684155801043,-1.0,-1.0,-1.0,-1.0,-1.0
0.37137039959018,-0.16355699402085253,-1.0,-1.0,-1.0,-1.0,-1.0
0.37040005379060725,-0.16328358435179452,-1.0,-1.0,-1.0,-1.0,-1.0
0.36934011221159463,-0.16296820210827703,-1.0,-1.0,-1.0,-1.0,-1.0
0.3681938021560218,-0.16261253151163316,-1.0,-1.0,-1.0,-1.0,-1.0
0.3669645421140125,-0.1622183470634355,-1.0,-1.0,-1.0,-1.0,-1.0
0.3656559329146941,-0.16178750916184495,-1.0,-1.0,-1.0,-1.0,-1.0
0.36427174887795377,-0.161321959717958,-1.0,-1.0,-1.0,-1.0,-1.0
0.36281592896619974,-0.16082371777215576,-1.0,-1.0,-1.0,-1.0,-1.0
0.361292567936115,-0.16029487511045007,-1.0,-1.0,-1.0,-1.0,-1.0
0.3597059074904201,-0.1597375918808333,-1.0,-1.0,-1.0,-1.0,-1.0
0.3580603274296271,-0.15915409220962512,-1.0,-1.0,-1.0,-1.0,-1.0
0.3563603368038014,-0.15854665981782054,-1.0,-1.0,-1.0,-1.0,-1.0
0.3546105650643157,-0.15791763363743877,-1.0,-1.0,-1.0,-1.0,-1.0
0.35281575321561226,-0.15726940342786985,-1.0,-1.0,-1.0,-1.0,-1.0
0.3509807449669574,-0.15660440539222295,-1.0,-1.0,-1.0,-1.0,-1.0
