low_videos Normal
project_videos\low\Normal\20231116_210025000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
0.15775757420775155,-0.11316634681636258,0.38795393028328945,-0.8454493387125064,-1.0,-1.0,-1.0
0.1512272760902228,-0.11598172783045396,0.3866627496401637,-0.8324085367179603,-1.0,-1.0,-1.0
0.1453334291641481,-0.11980903639810186,0.3838320824439932,-0.8147363358786572,-1.0,-1.0,-1.0
0.1401928880590213,-0.1246139648068745,0.3793371288641508,-0.7920669550635249,-1.0,-1.0,-1.0
0.1359229021822917,-0.130354534920686,0.3730530890700119,-0.7640346131414941,-1.0,-1.0,-1.0
0.13264059272587558,-0.13698119739554268,0.3648551632309503,-0.7302735289814923,-1.0,-1.0,-1.0
0.1304624296726622,-0.14443693089529303,0.3546185515163403,-0.6904179214524513,-1.0,-1.0,-1.0
0.12950370880302559,-0.15265734130737338,0.3422184540955559,-0.6441020094232983,-1.0,-1.0,-1.0
0.1298780287013359,-0.16157076095855097,-1.0,-1.0,-1.0,-1.0,-1.0
0.13169676776246225,-0.1710983478306787,-1.0,-1.0,-1.0,-1.0,-1.0
0.13506856119828986,-0.18115418477643289,-1.0,-1.0,-1.0,-1.0,-1.0
0.14009877804422377,-0.19164537873506732,-1.0,-1.0,-1.0,-1.0,-1.0
0.1468889981657027,-0.20247215994815881,-1.0,-1.0,-1.0,-1.0,-1.0
0.15553648926470265,-0.21352798117534572,-1.0,-1.0,-1.0,-1.0,-1.0
0.16613368388625274,-0.22469961691008955,-1.0,-1.0,-1.0,-1.0,-1.0
0.17876765642494113,-0.2358672625954116,-1.0,-1.0,-1.0,-1.0,-1.0
0.19351960013142427,-0.2469046338396385,-1.0,-1.0,-1.0,-1.0,-1.0
0.2104643041189349,-0.25767906563216064,-1.0,-1.0,-1.0,-1.0,-1.0
0.2296696303698016,-0.26805161155915863,-1.0,-1.0,-1.0,-1.0,-1.0
0.2511959907419389,-0.2778771430193763,-1.0,-1.0,-1.0,-1.0,-1.0
0.27509582397537485,-0.2870044484398438,-1.0,-1.0,-1.0,-1.0,-1.0
0.3014130726987569,-0.29527633249164087,-1.0,-1.0,-1.0,-1.0,-1.0
0.33018266043584815,-0.3025297153056339,-1.0,-1.0,-1.0,-1.0,-1.0
0.3614299686120521,-0.3085957316882276,-1.0,-1.0,-1.0,-1.0,-1.0
0.3951703135609204,-0.31329983033711073,-1.0,-1.0,-1.0,-1.0,-1.0
0.43140842353064857,-0.316461873056996,-1.0,-1.0,-1.0,-1.0,-1.0
0.4701379156906056,-0.31789623397539,-1.0,-1.0,-1.0,-1.0,-1.0
0.5113407731378213,-0.3174118987583069,-1.0,-1.0,-1.0,-1.0,-1.0
0.5549868219035224,-0.31481256382603695,-1.0,-1.0,-1.0,-1.0,-1.0
0.6010332079596181,-0.30989673556889535,-1.0,-1.0,-1.0,-1.0,-1.0
0.6494238742252122,-0.302457829562955,-1.0,-1.0,-1.0,-1.0,-1.0
0.7000890375731308,-0.29228426978580346,-1.0,-1.0,-1.0,-1.0,-1.0
0.752944665836416,-0.2791595878322808,-1.0,-1.0,-1.0,-1.0,-1.0
0.8078919548148334,-0.2628625221302451,-1.0,-1.0,-1.0,-1.0,-1.0
0.8648168052813872,-0.24316711715629358,-1.0,-1.0,-1.0,-1.0,-1.0
0.9235892999888395,-0.2198428226515336,-1.0,-1.0,-1.0,-1.0,-1.0
0.9840631806762031,-0.19265459283730943,-1.0,-1.0,-1.0,-1.0,-1.0
1.0460753250752508,-0.1613629856309619,-1.0,-1.0,-1.0,-1.0,-1.0
1.1094452239170398,-0.1257242618615771,-1.0,-1.0,-1.0,-1.0,-1.0
1.1739744579384164,-0.08549048448571883,-1.0,-1.0,-1.0,-1.0,-1.0
1.2394461748885108,-0.040409617803189385,-1.0,-1.0,-1.0,-1.0,-1.0
1.3056245665352635,0.009774373327230967,-1.0,-1.0,-1.0,-1.0,-1.0
1.3722543456719223,0.06532142427203433,-1.0,-1.0,-1.0,-1.0,-1.0
1.4390602231235767,0.1264952714072318,-1.0,-1.0,-1.0,-1.0,-1.0
1.5057463847536228,0.19356335290263235,-1.0,-1.0,-1.0,-1.0,-1.0
1.5719959684703149,0.2667967095060545,-1.0,-1.0,-1.0,-1.0,-1.0
1.6374705412332589,0.346469885327613,-1.0,-1.0,-1.0,-1.0,-1.0
1.7018095760599155,0.43286082862396913,-1.0,-1.0,-1.0,-1.0,-1.0
1.7646299290321035,0.5262507925825529,-1.0,-1.0,-1.0,-1.0,-1.0
1.8255253163025633,0.6269242361058676,-1.0,-1.0,-1.0,-1.0,-1.0
1.8840657911013767,0.7351687245956968,-1.0,-1.0,-1.0,-1.0,-1.0
1.9397972207425365,0.8512748307373673,-1.0,-1.0,-1.0,-1.0,-1.0
1.9922407636304649,0.9755360352840404,-1.0,-1.0,-1.0,-1.0,-1.0
2.0408923462664887,1.1082486278409103,-1.0,-1.0,-1.0,-1.0,-1.0
2.085222140255345,1.2497116076494896,-1.0,-1.0,-1.0,-1.0,-1.0
2.1246740393117123,1.4002265843718393,-1.0,-1.0,-1.0,-1.0,-1.0
2.158665136266747,1.5600976788748724,-1.0,-1.0,-1.0,-1.0,-1.0
2.186585200074532,1.7296314240145272,-1.0,-1.0,-1.0,-1.0,-1.0
2.2077961528186023,1.9091366654201167,-1.0,-1.0,-1.0,-1.0,-1.0
2.221631546718483,2.0989244622784784,-1.0,-1.0,-1.0,-1.0,-1.0
2.2273960411362026,2.2993079881183083,-1.0,-1.0,-1.0,-1.0,-1.0
2.224364879582737,2.510602431594382,-1.0,-1.0,-1.0,-1.0,-1.0
2.211783366724615,2.7331248972718107,-1.0,-1.0,-1.0,-1.0,-1.0
2.188866345390318,2.967194306410294,-1.0,-1.0,-1.0,-1.0,-1.0
2.1547976735769065,3.2131312977483653,-1.0,-1.0,-1.0,-1.0,-1.0
2.108729701456416,3.4712581282876602,-1.0,-1.0,-1.0,-1.0,-1.0
2.049782748382473,3.741898574077179,-1.0,-1.0,-1.0,-1.0,-1.0
1.97704457989673,4.025377830997485,-1.0,-1.0,-1.0,-1.0,-1.0
1.8895698847353743,4.322022415545032,-1.0,-1.0,-1.0,-1.0,-1.0
,,,,,,,
,,,,,,,
,,,,,,,
low_videos Normal
project_videos\low\Normal\20231116_210035000_iOS.MOV
fitted_incoming_vx,fitted_incoming_vy,fitted_outgoing_vx,fitted_outgoing_vy,ball_x_distance,incoming_angle,outgoing_angle
-1.2315091169575778,0.6094907231495056,-0.6770458493441851,-1.0258246584389645,24.03,31.69,29.63
-2.079236019560452,1.0870750184807063,-0.6721577671992393,-1.0141304285796264,-1.0,-1.0,-1.0
-2.5914439330084518,1.3833404988484999,-0.6676533605445696,-1.0019978768405073,-1.0,-1.0,-1.0
-2.8440904002712943,1.5384798685893126,-0.6635194854139881,-0.9894408762655147,-1.0,-1.0,-1.0
-2.9030934512727518,1.58751439187595,-0.6597429978413063,-0.9764732998985562,-1.0,-1.0,-1.0
-2.8249533300167364,1.560604818637817,-0.6563107538603361,-0.9631090207835392,-1.0,-1.0,-1.0
-2.657374221713388,1.4833623104811444,-0.6532096095048893,-0.9493619119643713,-1.0,-1.0,-1.0
-2.439885979905148,1.37715936660921,-0.6504264208087773,-0.9352458464849598,-1.0,-1.0,-1.0
-2.2044658535928585,1.2594407497425646,-0.6479480438058122,-0.9207746973892124,-1.0,-1.0,-1.0
-1.9761602143618386,1.1440344120392525,-0.6457613345298057,-0.9059623377210364,-1.0,-1.0,-1.0
-1.7737062835079713,1.0414624210150365,-0.6438531490145692,-0.8908226405243393,-1.0,-1.0,-1.0
-1.6101538591637834,0.9592518854636259,-0.642210343293915,-0.8753694788430288,-1.0,-1.0,-1.0
-1.4934870434245333,0.9022458813768863,-0.6408197734016544,-0.8596167257210122,-1.0,-1.0,-1.0
-1.4272459694743054,0.8729143778650821,-0.6396682953715993,-0.843578254202197,-1.0,-1.0,-1.0
-1.4111485287120684,0.8716651630770882,-0.6387427652375616,-0.8272679373304909,-1.0,-1.0,-1.0
-1.4417120978777982,0.8971547701206093,-0.6380300390333528,-0.8106996481498011,-1.0,-1.0,-1.0
-1.5128752661785285,0.9465994029824154,-0.6375169727927846,-0.7938872597040352,-1.0,-1.0,-1.0
-1.6166195624144561,1.016085862448558,-0.6371904225496691,-0.7768446450371007,-1.0,-1.0,-1.0
-1.7435911821049976,1.100882472024593,-0.6370372443378177,-0.7595856771929052,-1.0,-1.0,-1.0
-1.8837227146149154,1.1957500038558166,-0.6370442941910424,-0.7421242292153558,-1.0,-1.0,-1.0
-2.0268548702803795,1.2952526046474704,-0.6371984281431546,-0.7244741741483606,-1.0,-1.0,-1.0
-2.1633582075350404,1.394068721584957,-0.6374865022279664,-0.7066493850358266,-1.0,-1.0,-1.0
-2.284754860036126,1.4873020282541145,-0.6378953724792895,-0.6886637349216613,-1.0,-1.0,-1.0
-2.384340263790551,1.5707923505613843,-0.6384118949309354,-0.6705310968497726,-1.0,-1.0,-1.0
-2.4578048842809546,1.6414265926540454,-0.6390229256167161,-0.6522653438640675,-1.0,-1.0,-1.0
-2.5038559435918257,1.697449662840488,-0.6397153205704432,-0.6338803490084539,-1.0,-1.0,-1.0
-2.5248391475355216,1.7387753995103004,-0.6404759358259285,-0.615389985326839,-1.0,-1.0,-1.0
-2.5273604127785108,1.7672974970547548,-0.6412916274169839,-0.5968081258631304,-1.0,-1.0,-1.0
-2.5229075939671484,1.7872004317866859,-0.6421492513774207,-0.5781486436612355,-1.0,-1.0,-1.0
-2.528472210854236,1.8052703878610155,-0.6430356637410511,-0.5594254117650621,-1.0,-1.0,-1.0
-2.567171175424564,1.8312061831948307,-0.6439377205416867,-0.5406523032185173,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6448422778131392,-0.5218431910655088,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6457361915892204,-0.5030119483499439,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6466063179037419,-0.48417244811573046,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6474395127905156,-0.4653385634067755,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6482226322833532,-0.44652416726698685,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6489425324160665,-0.427743132740272,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6495860692224671,-0.4090093328705382,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6501400987363669,-0.39033664070169305,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6505914769915776,-0.3717389292776442,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6509270600219109,-0.353230071642299,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6511337038611785,-0.3348239408395647,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6511982645431924,-0.31653440991334925,-1.0,-1.0,-1.0
-1.0,-1.0,-0.651107598101764,-0.2983753519075598,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6508485605707054,-0.28036063986610404,-1.0,-1.0,-1.0
-1.0,-1.0,-0.650408007983828,-0.26250414683288925,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6497727963749438,-0.2448197458518232,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6489297817778643,-0.2273213099668132,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6478658202264015,-0.21002271222176672,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6465677677543671,-0.19293782566059126,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6450224803955726,-0.17608052332719437,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6432168141838301,-0.1594646782654835,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6411376251529511,-0.14310416351936628,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6387717693367475,-0.12701285213274982,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6361061027690309,-0.1112046171495421,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6331274814836132,-0.09569333161365023,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6298227615143059,-0.08049286856898186,-1.0,-1.0,-1.0
-1.0,-1.0,-0.626178798894921,-0.06561710105944452,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6221824496592702,-0.05107990212894575,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6178205698411651,-0.03689514482139278,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6130800154744176,-0.02307670218069302,-1.0,-1.0,-1.0
-1.0,-1.0,-0.6079476425928394,-0.009638447250754467,-1.0,-1.0,-1.0
-1.0,-1.0,-0.602410307230242,0.0034057469245154515,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5964548654204377,0.01604200730120997,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5900681731972378,0.028256460835420993,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5832370865944542,0.04003523448324087,-1.0,-1.0,-1.0
-1.0,-1.0,-0.5759484616458985,0.051364455200762604,-1.0,-1.0,-1.0
